id,district,sub_district,village_code,village_name,coverage_type,lgd_code,gram_panchayat_ulb,latitude,longitude,elevation_m,slope_deg,distance_to_stream_m,catchment_sqkm,rainfall_1h_mm,rainfall_24h_mm,soil_moisture_pct,water_level_m,water_level_rate_mh,risk_score,risk_level,alert_status
TN-THN-641123-161,Theni,Uthamapalayam,641123,Pannaipuram,PART,229115,Melasindalaicherri(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.7892,77.36273,408,17.8,71.7,46.2,24.0,95.9,71.0,1.21,0.08,46,ELEVATED,MONITORING
TN-THN-641123-162,Theni,Uthamapalayam,641123,Pannaipuram,PART,229117,Pallavarayanpatti(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.81432,77.31501,383,18.0,344.5,10.8,10.6,27.2,44.3,0.62,0.01,18,LOW,NORMAL
TN-THN-641143-163,Theni,Uthamapalayam,641143,Perumalkoil Karadu Rf,PART,229095,Aranmanaiputhur(Gram Panchayat)-Theni(Panchayat Samiti)-Theni(Zila Panchayat),9.8084,77.30284,312,25.0,319.9,8.3,2.1,31.7,41.8,0.94,0.01,16,LOW,NORMAL
TN-THN-641140-164,Theni,Uthamapalayam,641140,Poovuthukaradu R.F.,PART,229076,Surulipatti(Gram Panchayat)-Cumbum(Panchayat Samiti)-Theni(Zila Panchayat),9.80207,77.31669,415,23.1,443.7,26.7,16.5,80.8,63.2,1.31,0.1,39,MODERATE,NORMAL
TN-THN-641114-165,Theni,Uthamapalayam,641114,Pottipuram,PART,229043,Eranampatti(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.78857,77.30263,435,21.4,617.7,25.1,0.2,28.6,31.1,0.49,0.02,14,LOW,NORMAL
TN-THN-641114-166,Theni,Uthamapalayam,641114,Pottipuram,PART,229049,Pottipuram(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.82405,77.31094,326,18.0,65.1,21.1,5.8,21.2,38.4,0.66,-0.0,15,LOW,NORMAL
TN-THN-641119-167,Theni,Uthamapalayam,641119,Pulanandapuram,FULL,229048,Poolananthapuram(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.77579,77.30934,325,20.2,504.7,34.4,9.8,42.1,38.6,0.89,0.03,21,MODERATE,NORMAL
TN-THN-641121-168,Theni,Uthamapalayam,641121,Pulikkuthi,FULL,229050,Pulikuthi(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.78137,77.31773,332,24.2,165.5,30.1,29.0,108.7,58.4,1.72,0.08,45,ELEVATED,MONITORING
TN-THN-641129-169,Theni,Uthamapalayam,641129,Royappanpatti,PART,229116,Nagayagoundanpatti(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.79653,77.31292,437,22.5,219.0,38.7,1.1,31.9,32.9,0.5,0.01,16,LOW,NORMAL
TN-THN-641129-170,Theni,Uthamapalayam,641129,Royappanpatti,PART,229119,Royappanpatti(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.81797,77.30932,447,18.0,279.9,14.8,1.0,26.2,38.9,0.66,0.02,12,LOW,NORMAL
TN-THN-641116-171,Theni,Uthamapalayam,641116,Sankarapuram,FULL,229051,Sankarapuram(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.77577,77.30415,344,23.3,92.7,14.5,6.5,30.5,47.2,0.64,-0.02,19,LOW,NORMAL
TN-THN-641118-172,Theni,Uthamapalayam,641118,Seepalakottai,PART,229045,Kamatchipuram(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.82192,77.33958,293,17.1,551.9,9.5,10.0,38.0,34.8,0.79,0.02,16,LOW,NORMAL
TN-THN-641118-173,Theni,Uthamapalayam,641118,Seepalakottai,PART,229052,Seepalakottai(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.81943,77.35747,398,23.5,529.8,13.9,25.2,106.3,65.1,1.77,0.08,45,ELEVATED,MONITORING
TN-THN-641139-174,Theni,Uthamapalayam,641139,Suranganur Rf,PART,229074,Kullappagoundanpatti(Gram Panchayat)-Cumbum(Panchayat Samiti)-Theni(Zila Panchayat),9.81619,77.35591,336,18.8,622.5,7.1,1.2,24.2,41.4,1.04,-0.01,13,LOW,NORMAL
TN-THN-641141-175,Theni,Uthamapalayam,641141,Suruli Rf .,PART,229076,Surulipatti(Gram Panchayat)-Cumbum(Panchayat Samiti)-Theni(Zila Panchayat),9.81562,77.29514,354,20.1,515.2,32.8,11.8,48.1,33.8,0.52,0.03,20,LOW,NORMAL
TN-THN-641115-176,Theni,Uthamapalayam,641115,Thevaram,PART,229114,Lakshminaickenpatti(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.81943,77.35747,398,23.5,529.8,13.9,25.2,106.3,65.1,1.77,0.08,45,ELEVATED,MONITORING
TN-THN-641115-177,Theni,Uthamapalayam,641115,Thevaram,PART,229123,Thamminaickanpatty(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.83408,77.30553,356,18.9,249.6,37.3,3.5,17.0,45.4,0.6,0.02,19,LOW,NORMAL
TN-THN-641115-178,Theni,Uthamapalayam,641115,Thevaram,PART,229121,T Renganathapuram(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.81423,77.34988,281,22.1,335.9,28.3,10.3,45.7,45.4,0.5,0.01,22,MODERATE,NORMAL
TN-THN-641136-179,Theni,Uthamapalayam,641136,Thevaram Hills,PART,229121,T Renganathapuram(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.79217,77.35492,353,17.8,195.6,45.9,6.4,37.9,39.2,0.57,-0.02,18,LOW,NORMAL
TN-THN-641122-180,Theni,Uthamapalayam,641122,T. Meenakshipuram,PART,229120,T.Meenakshipuram(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.81877,77.32841,439,17.2,213.8,29.8,29.9,117.0,66.2,1.72,0.09,47,ELEVATED,MONITORING
TN-THN-641122-181,Theni,Uthamapalayam,641122,T. Meenakshipuram,PART,229122,T.Sindalachery(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.77886,77.29786,311,20.1,164.6,30.6,0.4,28.8,40.4,1.1,-0.01,16,LOW,NORMAL
TN-THN-641124-182,Theni,Uthamapalayam,641124,Uthamapalayam North,PART,229118,Ramasamynaickanpatty(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.8084,77.30284,312,25.0,319.9,8.3,2.1,31.7,41.8,0.94,0.01,16,LOW,NORMAL
TN-THN-641124-183,Theni,Uthamapalayam,641124,Uthamapalayam North,PART,229124,U.Ammapatti(Gram Panchayat)-Uthamapalayam(Panchayat Samiti)-Theni(Zila Panchayat),9.82828,77.33543,308,24.4,340.1,35.4,23.8,98.5,63.0,1.48,0.05,44,ELEVATED,MONITORING
TN-THN-932545-184,Theni,Uthamapalayam,932545,Uthamapalayam South,FULL,252915,Uthamapalayam(Town Panchayat),9.79831,77.36057,291,17.9,274.0,12.2,1.8,39.1,30.8,0.41,-0.01,10,LOW,NORMAL
TN-THN-932577-185,Theni,Uthamapalayam,932577,Uthamapuram,FULL,252917,Pudupatti(Town Panchayat),9.79082,77.30759,286,24.9,445.8,39.1,8.7,29.7,39.3,1.07,-0.01,23,MODERATE,NORMAL
TN-THN-641145-186,Theni,Uthamapalayam,641145,Vannathiparai Rf,PART,229074,Kullappagoundanpatti(Gram Panchayat)-Cumbum(Panchayat Samiti)-Theni(Zila Panchayat),9.78028,77.31904,295,18.9,418.7,21.7,9.3,28.5,36.7,1.09,-0.01,19,LOW,NORMAL
TN-THN-641117-187,Theni,Uthamapalayam,641117,Veppampatti,FULL,229053,Veppampatti(Gram Panchayat)-Chinnamanur(Panchayat Samiti)-Theni(Zila Panchayat),9.80207,77.31669,335,18.5,443.7,26.7,16.5,80.8,63.2,1.31,0.1,38,MODERATE,NORMAL
TN-SLM-634270-1,Salem,Attur,634270,Akkichettipalayam,FULL,227541,Akkichettipalayam(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.59442,78.61095,214,13.1,462.4,43.7,4.1,26.2,32.4,1.04,-0.01,17,LOW,NORMAL
TN-SLM-634257-2,Salem,Attur,634257,Alagapuram,FULL,227550,Kothampadi(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.58183,78.56341,329,8.8,386.1,18.7,15.0,82.3,66.2,1.35,0.07,33,MODERATE,NORMAL
TN-SLM-634267-3,Salem,Attur,634267,Ammampalayam,FULL,227542,Ammampalayam(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.61808,78.59734,262,7.2,369.2,18.5,2.4,29.4,44.0,0.83,0.01,12,LOW,NORMAL
TN-SLM-634258-4,Salem,Attur,634258,Appamasamudram,FULL,227543,Appamasamudram(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.57025,78.56773,292,12.2,515.7,20.3,7.8,23.9,42.7,0.43,0.02,15,LOW,NORMAL
TN-SLM-634311-5,Salem,Attur,634311,Arasanatham,FULL,227544,Arasanatham(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.56344,78.60663,283,10.3,640.4,9.5,10.4,45.3,33.3,0.77,0.0,14,LOW,NORMAL
TN-SLM-634317-6,Salem,Attur,634317,Aruna Rf,FULL,227752,C.K.Hills Therkku Nadu(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.6026,78.62786,200,12.8,400.3,10.4,10.7,27.0,43.4,0.54,-0.01,15,LOW,NORMAL
TN-SLM-634256-7,Salem,Attur,634256,Attavanai Kothambadi,FULL,227550,Kothampadi(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.6184,78.58364,232,11.7,62.3,8.4,25.4,101.8,72.9,1.57,0.06,42,ELEVATED,MONITORING
TN-SLM-933779-8,Salem,Attur,933779,Attur,FULL,252491,Attur(Municipality),11.56501,78.59661,192,14.7,118.9,18.6,4.2,34.3,32.3,0.84,-0.01,13,LOW,NORMAL
TN-SLM-634286-9,Salem,Attur,634286,Chockkanathapuram,FULL,227545,Chokkanathapuram(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.60615,78.60182,345,10.2,392.6,47.6,21.4,75.4,63.5,1.27,0.04,38,MODERATE,NORMAL
TN-SLM-634285-10,Salem,Attur,634285,Echampatty,FULL,227546,Eachampatty(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.60615,78.60182,345,10.2,392.6,47.6,21.4,75.4,63.5,1.27,0.04,38,MODERATE,NORMAL
TN-SLM-634325-11,Salem,Attur,634325,Jadayagoundanslopes Rf,FULL,227547,Kallanatham(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.63098,78.56446,292,13.0,293.6,39.4,23.5,117.8,63.5,1.63,0.06,42,ELEVATED,MONITORING
TN-SLM-634255-12,Salem,Attur,634255,Jarikothambadi,FULL,227550,Kothampadi(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.63393,78.57388,332,13.9,150.9,29.2,1.2,33.2,46.9,0.65,0.03,16,LOW,NORMAL
TN-SLM-634268-13,Salem,Attur,634268,Kallanatham,FULL,227547,Kallanatham(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.6022,78.60914,197,12.1,499.0,42.8,2.8,32.1,35.8,0.55,-0.0,14,LOW,NORMAL
TN-SLM-634253-14,Salem,Attur,634253,Kalpaganur,FULL,227548,Kalpaganur(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.63393,78.57388,332,13.9,150.9,29.2,1.2,33.2,46.9,0.65,0.03,16,LOW,NORMAL
TN-SLM-932947-15,Salem,Attur,932947,Keeripatti,FULL,252493,Keeripatti(Town Panchayat),11.57455,78.56671,310,13.3,490.6,25.4,11.9,36.3,37.0,0.81,0.01,18,LOW,NORMAL
TN-SLM-931890-16,Salem,Attur,931890,Lakshmanasamudram,FULL,252491,Attur(Municipality),11.58637,78.58897,257,14.7,324.9,32.0,1.4,19.8,35.8,0.48,0.02,13,LOW,NORMAL
TN-SLM-634284-17,Salem,Attur,634284,Malliakkarai,FULL,227551,Malliakarai(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.63148,78.62898,236,7.2,208.5,31.7,0.3,33.8,30.7,0.9,0.02,12,LOW,NORMAL
TN-SLM-634307-18,Salem,Attur,634307,Manjini,FULL,227552,Manjini(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.62961,78.56232,315,13.9,585.2,12.0,5.3,44.8,35.8,0.58,0.01,12,LOW,NORMAL
TN-SLM-634321-19,Salem,Attur,634321,Mannur Rf,FULL,227767,P.K.Hills Meelnadu(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.62781,78.60216,324,8.6,612.8,44.5,4.1,26.9,41.3,0.99,-0.01,16,LOW,NORMAL
TN-SLM-931893-20,Salem,Attur,931893,Mullaivadi,FULL,252491,Attur(Municipality),11.5613,78.60506,323,14.1,61.0,25.9,3.9,38.2,35.5,0.69,-0.0,14,LOW,NORMAL
TN-SLM-634260-21,Salem,Attur,634260,Muttal,FULL,227547,Kallanatham(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.6022,78.60914,197,12.1,499.0,42.8,2.8,32.1,35.8,0.55,-0.0,14,LOW,NORMAL
TN-SLM-634322-22,Salem,Attur,634322,Nagalur Rf,FULL,227766,P.K.Hills Keelnadu(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.59585,78.63894,272,11.4,101.8,23.4,1.6,26.8,49.5,0.55,0.02,15,LOW,NORMAL
TN-SLM-932950-23,Salem,Attur,932950,Narasingapuram,FULL,252363,Narasingapuram(Municipality),11.62163,78.59211,305,7.6,479.4,6.5,27.1,106.7,60.6,1.37,0.06,35,MODERATE,NORMAL
TN-SLM-634309-24,Salem,Attur,634309,Paithur North,PART,227549,Koolamedu(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.59275,78.57696,228,14.4,437.1,36.4,4.1,20.9,51.1,0.67,-0.01,20,LOW,NORMAL
TN-SLM-634309-25,Salem,Attur,634309,Paithur North,PART,227553,Paithur(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.56855,78.60739,358,9.2,273.7,9.5,24.4,97.5,68.6,1.82,0.05,40,MODERATE,NORMAL
TN-SLM-634326-26,Salem,Attur,634326,Paithur Rf,FULL,227553,Paithur(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.62421,78.5697,218,12.4,466.4,41.9,3.8,32.1,35.1,0.47,0.01,14,LOW,NORMAL
TN-SLM-931888-27,Salem,Attur,931888,Paithur(South),PART,227553,Paithur(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.5933,78.60311,335,12.9,453.3,30.9,4.3,22.8,38.0,0.91,-0.01,15,LOW,NORMAL
TN-SLM-634323-28,Salem,Attur,634323,Pattimedu Extension Rf,FULL,227766,P.K.Hills Keelnadu(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.57761,78.60618,342,7.4,381.3,38.2,5.5,29.4,49.2,0.77,-0.01,18,LOW,NORMAL
TN-SLM-634324-29,Salem,Attur,634324,Pattimedu Rf,FULL,227766,P.K.Hills Keelnadu(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.60939,78.59961,309,7.7,214.0,45.2,5.5,40.6,33.1,0.82,0.01,16,LOW,NORMAL
TN-SLM-634308-30,Salem,Attur,634308,Pungavadi,FULL,227554,Pungavadi(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.61717,78.56673,232,13.3,502.1,22.3,21.2,104.3,58.3,1.96,0.11,39,MODERATE,NORMAL
TN-SLM-931889-31,Salem,Attur,931889,Ramanaickenpalayam(South),PART,227555,Ramanaickenpalayam(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.62592,78.59094,199,11.8,311.4,35.9,3.2,15.1,41.4,0.8,0.01,15,LOW,NORMAL
TN-SLM-634243-32,Salem,Attur,634243,Ramanayakkampalayam North,FULL,227555,Ramanaickenpalayam(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.62668,78.62813,301,7.2,437.8,27.1,2.8,26.0,36.2,0.42,0.02,10,LOW,NORMAL
TN-SLM-634310-33,Salem,Attur,634310,Seeliampatty,FULL,227556,Seeliampatty(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.60709,78.6129,218,8.2,122.4,6.3,4.4,25.9,49.4,0.92,-0.01,14,LOW,NORMAL
TN-SLM-634287-34,Salem,Attur,634287,Thandavarayapuram,FULL,227557,Thandavarayapuram(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.5936,78.58237,309,13.0,559.0,23.3,0.7,21.6,50.6,0.9,0.02,18,LOW,NORMAL
TN-SLM-634269-35,Salem,Attur,634269,Thenmangudipalayam,FULL,227558,Thennakudipalayam(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.58465,78.57486,220,9.9,464.1,38.0,19.6,117.7,75.2,1.87,0.09,46,ELEVATED,MONITORING
TN-SLM-634318-36,Salem,Attur,634318,Thirthagiri Rf,FULL,227753,C.K.Hills Vadakku Nadu(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.63115,78.61504,353,9.5,458.0,36.4,28.5,97.5,66.2,1.94,0.07,46,ELEVATED,MONITORING
TN-SLM-634288-37,Salem,Attur,634288,Thulukkanur,FULL,227559,Thulukanur(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.62961,78.56232,315,13.9,585.2,12.0,5.3,44.8,35.8,0.58,0.01,12,LOW,NORMAL
TN-SLM-634319-38,Salem,Attur,634319,Tumbal Extension Rf,PART,227777,Thumbal(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.6389,78.62025,315,7.9,280.5,33.7,20.1,89.6,72.6,1.65,0.07,42,ELEVATED,MONITORING
TN-SLM-634320-39,Salem,Attur,634320,Tumbal Rf,PART,227777,Thumbal(Gram Panchayat)-P.N.Palayam(Panchayat Samiti)-Salem(Zila Panchayat),11.61183,78.60467,265,12.7,574.3,46.9,11.0,29.8,33.2,0.62,-0.0,19,LOW,NORMAL
TN-SLM-931897-40,Salem,Attur,931897,Udayampatti,PART,252491,Attur(Municipality),11.57404,78.57733,347,12.3,510.6,45.8,6.1,19.8,31.4,0.57,-0.01,16,LOW,NORMAL
TN-SLM-634289-41,Salem,Attur,634289,Valayamadevi,FULL,227560,Valaiyamadevi(Gram Panchayat)-Attur(Panchayat Samiti)-Salem(Zila Panchayat),11.62474,78.56088,308,14.0,105.5,32.0,4.5,39.8,47.1,0.47,0.01,17,LOW,NORMAL
TN-SLM-931797-42,Salem,Edappadi,931797,Aavaniperur(West),FULL,252468,Edappadi(Municipality),11.57596,77.88879,284,3.8,515.1,24.5,0.4,35.6,49.7,0.69,-0.02,12,LOW,NORMAL
TN-SLM-633895-43,Salem,Edappadi,633895,Adaiyur,FULL,227607,Adaiyur(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.61447,77.85637,302,8.8,512.1,36.7,19.7,117.8,55.2,1.21,0.11,33,MODERATE,NORMAL
TN-SLM-633905-44,Salem,Edappadi,633905,Avaniperur(East),FULL,227608,Avaniperur East(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.57445,77.84233,230,5.0,595.9,44.6,5.4,43.9,48.6,0.55,0.02,18,LOW,NORMAL
TN-SLM-633906-45,Salem,Edappadi,633906,Chettimankurichi,FULL,227609,Chettimankurichi(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.57511,77.86563,246,9.8,406.7,6.2,5.0,22.3,45.5,0.89,0.01,14,LOW,NORMAL
TN-SLM-931798-46,Salem,Edappadi,931798,Chinnamanali,FULL,252468,Edappadi(Municipality),11.55796,77.85064,229,9.0,206.1,13.0,16.8,104.5,71.7,1.94,0.09,40,MODERATE,NORMAL
TN-SLM-633907-47,Salem,Edappadi,633907,Chittur Bit 1,FULL,227610,Chittoor(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.57263,77.87293,340,8.9,223.5,34.2,9.8,43.2,50.3,0.49,0.01,20,LOW,NORMAL
TN-SLM-931917-48,Salem,Edappadi,931917,Chittur Bit2,PART,227610,Chittoor(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.54906,77.85091,289,6.8,390.7,25.5,11.4,43.3,36.2,0.41,0.01,14,LOW,NORMAL
TN-SLM-633902-49,Salem,Edappadi,633902,Dadapuram,FULL,227611,Dadhapuram(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.57511,77.86563,246,9.8,406.7,6.2,5.0,22.3,45.5,0.89,0.01,14,LOW,NORMAL
TN-SLM-933786-50,Salem,Edappadi,933786,Edappadi,FULL,252468,Edappadi(Municipality),11.57293,77.85748,325,10.7,525.0,28.3,0.9,31.6,50.1,0.87,-0.0,17,LOW,NORMAL
TN-SLM-633911-51,Salem,Edappadi,633911,Erumaipatti,FULL,227648,Erumaipatti(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.58289,77.81147,218,4.4,569.6,17.0,4.6,29.3,28.5,0.66,-0.01,9,LOW,NORMAL
TN-SLM-633896-52,Salem,Edappadi,633896,Irupali,FULL,227612,Iruppali(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.58409,77.85292,337,10.3,82.7,32.2,9.3,34.7,51.1,0.58,0.0,20,LOW,NORMAL
TN-SLM-633899-53,Salem,Edappadi,633899,Kachchippalli,FULL,227649,Katchupalli(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.55034,77.88694,274,7.9,598.2,31.9,5.9,42.7,30.1,0.63,-0.0,13,LOW,NORMAL
TN-SLM-633901-54,Salem,Edappadi,633901,Konasamudram,FULL,227650,Konasamudram(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.58922,77.88775,347,5.0,110.3,30.8,10.8,37.3,35.8,0.8,0.01,15,LOW,NORMAL
TN-SLM-933029-55,Salem,Edappadi,933029,Konganapuram,FULL,252469,Konganapuram(Town Panchayat),11.57264,77.84353,235,3.5,463.6,35.8,0.5,16.5,47.2,0.9,0.01,14,LOW,NORMAL
TN-SLM-633900-56,Salem,Edappadi,633900,Koranampatti,FULL,227651,Koranampatti(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.57181,77.82725,218,4.3,515.9,19.1,6.7,42.4,36.9,0.86,-0.0,11,LOW,NORMAL
TN-SLM-633910-57,Salem,Edappadi,633910,Kurumbapatti,FULL,227652,Kurumbapatti(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.57401,77.86284,294,7.3,81.4,46.3,22.5,116.3,75.5,1.5,0.1,46,ELEVATED,MONITORING
TN-SLM-633908-58,Salem,Edappadi,633908,Nedungulam,FULL,227613,Nedungulam(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.55448,77.82767,349,10.3,301.5,27.4,6.0,29.1,30.8,1.07,0.01,16,LOW,NORMAL
TN-SLM-633894-59,Salem,Edappadi,633894,Pakkanadu,FULL,227614,Pakkanadu(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.60541,77.85133,355,8.4,549.6,15.9,10.9,35.2,42.5,0.89,0.03,17,LOW,NORMAL
TN-SLM-633913-60,Salem,Edappadi,633913,Pakkanadu R.F.,PART,227614,Pakkanadu(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.59187,77.82349,291,5.6,248.1,14.2,3.9,26.4,35.4,0.78,-0.0,9,LOW,NORMAL
TN-SLM-933030-61,Salem,Edappadi,933030,Poolampatti,FULL,252467,Poolampatti(Town Panchayat),11.61357,77.87221,351,4.9,449.1,39.9,22.7,98.0,57.0,1.89,0.07,37,MODERATE,NORMAL
TN-SLM-633903-62,Salem,Edappadi,633903,Puduppalayam,FULL,227653,Pudupalayam(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.59053,77.87322,323,6.5,550.1,27.8,22.2,91.2,69.7,1.85,0.08,42,ELEVATED,MONITORING
TN-SLM-633897-63,Salem,Edappadi,633897,Samudram,FULL,227654,Samudram(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.57968,77.81108,334,9.1,160.4,45.4,0.3,26.4,39.8,0.99,-0.01,14,LOW,NORMAL
TN-SLM-633912-64,Salem,Edappadi,633912,Tangayur,FULL,227655,Thangayur(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.56084,77.83219,295,10.3,345.5,33.9,9.9,42.7,34.5,0.73,0.02,17,LOW,NORMAL
TN-SLM-633898-65,Salem,Edappadi,633898,Vellalapuram,FULL,227656,Vellalapuram(Gram Panchayat)-Konganapuram(Panchayat Samiti)-Salem(Zila Panchayat),11.55125,77.88925,206,3.7,131.4,23.0,2.9,30.0,37.7,0.6,-0.02,8,LOW,NORMAL
TN-SLM-633909-66,Salem,Edappadi,633909,Vellarivalli,FULL,227615,Vellarivelli(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.6044,77.82984,296,3.5,419.9,35.4,0.3,41.0,40.6,0.57,0.01,9,LOW,NORMAL
TN-SLM-633904-67,Salem,Edappadi,633904,Vembaneri,FULL,227616,Vembaneri(Gram Panchayat)-Idappady(Panchayat Samiti)-Salem(Zila Panchayat),11.61869,77.81837,322,7.6,608.2,6.3,7.8,23.5,28.4,0.56,0.01,10,LOW,NORMAL
TN-SLM-634334-68,Salem,Gangavalli,634334,Anaiyampatty,FULL,227593,Anaiyampatty(Gram Panchayat)-Gangavalli(Panchayat Samiti)-Salem(Zila Panchayat),11.49523,78.6611,270,12.4,631.5,20.3,0.4,11.3,32.5,0.48,0.03,10,LOW,NORMAL
TN-SLM-634362-69,Salem,Gangavalli,634362,Attur Manmalai Rf,FULL,227600,Manmalai(Gram Panchayat)-Gangavalli(Panchayat Samiti)-Salem(Zila Panchayat),11.51047,78.6131,262,13.4,603.8,33.1,8.4,27.9,49.6,0.75,0.02,22,MODERATE,NORMAL
TN-SLM-634351-70,Salem,Gangavalli,634351,Belur,FULL,227594,"95, Belur(Gram Panchayat)-Gangavalli(Panchayat Samiti)-Salem(Zila Panchayat)",11.44447,78.63123,295,11.9,436.9,41.9,11.6,31.0,32.7,0.93,-0.0,20,LOW,NORMAL
TN-SLM-634366-71,Salem,Gangavalli,634366,Belur Rf,FULL,227594,"95, Belur(Gram Panchayat)-Gangavalli(Panchayat Samiti)-Salem(Zila Panchayat)",11.48683,78.63509,295,16.5,61.4,31.9,0.5,33.4,31.9,0.78,-0.01,14,LOW,NORMAL
